uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
225,,a,Next slide,a-carousel-goto-nextpage,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/input/div/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
226,,i,Next slide,a-icon a-icon-next-rounded,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/input/div/div/div[3]/a/i,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
227,,span,Next slide,a-icon-alt,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/input/div/div/div[3]/a/i/span,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
228,,span,,a-end aok-hidden,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/input/span,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
229,,script,"GwInstrumentation.markH1Af({ uri: ""/ah/ajax/counter?ctr=desktop_ajax_atf&exp=1704086828965&rId=9NV9DNPA2HFQ2DQZJEPQ&mkId=A21TJRUUN4KGV&h=6191cd2f9e58c5ad5d36874cc7e68a1a50fd47da427ded6eaaa377fc828b1871"" })",,,,,,/[document]/html/body/div[3]/img[2]/div/script[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
230,,script,"P.when(""LinkDecorator"").execute(""LDEventListenerInit"", function(ld){ ld(""pageContent""); })",,,,,,/[document]/html/body/div[3]/img[2]/div/script[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
231,gw-layout,div,"Makeup products See more New looks for the new season Shop fashion Do up your home See more Smart gadgets by Amazon Shop now Value bazaar Shop daily essentials Work from home essentials Routers Laptops Keyboards, mice & more Headphones See more Revamp your home in style Bedsheets, curtains & more Home decoration Home storage Lighting solutions Explore all Innovations from Emerging Indian Brands Explore more startups",a-section a-spacing-none aok-relative,,,,,/[document]/html/body/div[3]/img[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
232,gw-card-layout,div,Makeup products See more New looks for the new season Shop fashion Do up your home See more Smart gadgets by Amazon Shop now,a-section a-spacing-none gw-card-layout,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
233,,script,"(function setMeshBreakPoint(w, d) {
    var g = d.getElementById('gw-card-layout'),
        WS = 1239,
        wdh =  w.innerWidth || d.documentElement.clientWidth || d.body.clientWidth,
        bp = wdh <= WS ? ""sm"" : ""ws"";
    g && g.setAttribute('data-grid-breakpoint', bp);
  }(window, document));",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
234,desktop-grid-1,div,Makeup products See more,gw-col csm-placement-id-STATIC_FALLBACK_desktop-grid-1_PID STATIC_FALLBACK_desktop-grid-1_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
235,,style,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
236,hQrLHzEecJyJotKoS9a_4g,div,Makeup products See more,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
237,,div,Makeup products,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
238,,h2,Makeup products,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
239,,div,,a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
240,,a,,a-link-normal center-image aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
241,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
242,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
243,,div,See more,a-cardui-footer,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
244,,a,See more,a-link-normal see-more truncate-1line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
245,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('hQrLHzEecJyJotKoS9a_4g');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
246,desktop-grid-2,div,New looks for the new season Shop fashion,gw-col csm-placement-id-STATIC_FALLBACK_desktop-grid-2_PID STATIC_FALLBACK_desktop-grid-2_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
247,,style,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
248,6X3nLKwJgOY7mUdbaeps0w,div,New looks for the new season Shop fashion,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
249,,div,New looks for the new season,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
250,,h2,New looks for the new season,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
251,,div,,a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
252,,a,,a-link-normal center-image aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
253,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
254,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
255,,div,Shop fashion,a-cardui-footer,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
256,,a,Shop fashion,a-link-normal see-more truncate-1line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
257,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('6X3nLKwJgOY7mUdbaeps0w');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[2]/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
258,desktop-grid-3,div,Do up your home See more,gw-col csm-placement-id-STATIC_FALLBACK_desktop-grid-3_PID STATIC_FALLBACK_desktop-grid-3_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
259,,style,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
260,QEv9X3mmnTduSyb5mVrY8Q,div,Do up your home See more,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
261,,div,Do up your home,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
262,,h2,Do up your home,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
263,,div,,a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
264,,a,,a-link-normal center-image aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
265,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
266,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
267,,div,See more,a-cardui-footer,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
268,,a,See more,a-link-normal see-more truncate-1line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
269,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('QEv9X3mmnTduSyb5mVrY8Q');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[3]/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
270,desktop-grid-4,div,Smart gadgets by Amazon Shop now,gw-col csm-placement-id-STATIC_FALLBACK_desktop-grid-4_PID STATIC_FALLBACK_desktop-grid-4_CID celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
271,,style,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-webkit-box-orient:vertical;-webkit-box-direction:normal;display:-webkit-box;display:-ms-flexbox;display:flex;-ms-flex-direction:column;flex-direction:column}.fluid-card.a-cardui .a-cardui-body{-webkit-box-flex:1;-ms-flex-positive:1;flex-grow:1;height:275px;margin-bottom:44px;padding:0 20px}
.fluid-image-container{height:100%;overflow:hidden;position:relative;width:100%}.fluid-image-container img{bottom:-9999px;left:-9999px;margin:auto;position:absolute;right:-9999px;top:-9999px}.fluid-image-container .landscape-image{height:100%;max-height:100%;max-width:none}.fluid-image-container .portrait-image{max-height:none;max-width:100%;width:100%}",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/style,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
272,8LVkeikuO0jt_08VqyamLA,div,Smart gadgets by Amazon Shop now,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
273,,div,Smart gadgets by Amazon,a-cardui-header,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
274,,h2,Smart gadgets by Amazon,a-color-base headline truncate-2line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div/h2,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
275,,div,,a-cardui-body,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
276,,a,,a-link-normal center-image aok-block image-window,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[2]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
277,,div,,a-section a-spacing-none fluid-image-container,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[2]/a/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
278,,img,,landscape-image,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[2]/a/div/img,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
279,,div,Shop now,a-cardui-footer,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[3],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
280,,a,Shop now,a-link-normal see-more truncate-1line,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/div/div[3]/a,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
281,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('8LVkeikuO0jt_08VqyamLA');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/div[4]/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
282,,hr,,card-flow-row-break,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/hr,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
283,,script,"P.when('GwGridLogic').execute('GridInit', function(g) {
    window.uet && uet('cf', 'gwGridInit', {wb: 1});
    window.uex && uex('ld', 'gwGridInit', {wb: 1});
    g('#gw-card-layout').init();
  });",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div/script[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
284,gw-content-grid,div,"Value bazaar Shop daily essentials Work from home essentials Routers Laptops Keyboards, mice & more Headphones See more Revamp your home in style Bedsheets, curtains & more Home decoration Home storage Lighting solutions Explore all Innovations from Emerging Indian Brands Explore more startups",a-section a-spacing-large,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2],https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
285,main-content,div,"Value bazaar Shop daily essentials Work from home essentials Routers Laptops Keyboards, mice & more Headphones See more Revamp your home in style Bedsheets, curtains & more Home decoration Home storage Lighting solutions Explore all Innovations from Emerging Indian Brands Explore more startups",a-section a-spacing-none gw-card-layout,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
286,,script,"(function ($Nav) {
""use strict"";

if (typeof $Nav === 'undefined' || $Nav === null || typeof $Nav.when !== 'function') {
    return;
}

$Nav.when('$', 'data', 'flyout.yourAccount', 'sidepanel.csYourAccount',
          'config')
    .run(""BuyitAgain-YourAccount-SidePanel"",
    function ($, data, yaFlyout, csYourAccount, config) {
        if (config.disableBuyItAgain) {
            return;
        }
        var render = function (data) {
            if (data.dramResult) {
                var widgetHtml = data.dramResult;
                navbar.sidePanel({
                    flyoutName: 'yourAccount',
                    data: {html: widgetHtml}
                });
            }
        };

        var renderBuyItAgain = function (biaData) {
            if (csYourAccount) {
                csYourAccount.register(render, biaData);
            } else {
                render(biaData);
            }
        };

        var truncateAndRestructureYaFlyout = function() {
            if (window.P) {
                P.when('A', 'a-truncate').execute(function(A, truncate) {
                    var truncateElements = A.$('.a-truncate');
                    A.each(truncateElements, function(element) {
                        truncate.get(element).update();
                    });
                    var recommendationsWidget = document.getElementById('bia-hcb-widget');
                    if (recommendationsWidget) { 
                        var navFlyout = recommendationsWidget.parentElement;
                        var navFlyoutPaddingBottom = parseInt(window.getComputedStyle(navFlyout).getPropertyValue('padding-bottom'));
                        var navFlyoutContentHeight = navFlyout.clientHeight - navFlyoutPaddingBottom;
                        while (recommendationsWidget.offsetHeight > navFlyoutContentHeight && recommendationsWidget.offsetHeight > 0){
                            var recommendations = recommendationsWidget.querySelectorAll('.biaNavFlyoutFaceout');
                            if (recommendations.length <= 1) {
                                break;
                            }
                            var lastRecommendation = recommendations[recommendations.length - 1];
                            lastRecommendation.parentElement.removeChild(lastRecommendation);
                        }
                    }
               });
            }
        };

        yaFlyout.sidePanel.onData(truncateAndRestructureYaFlyout);
        yaFlyout.onShow(truncateAndRestructureYaFlyout);

    yaFlyout.onRender(function() {
            $.ajax({
                url: '/gp/bia/external/bia-hcb-ajax-handler.html',
                data: {""biaHcbRid"":""9NV9DNPA2HFQ2DQZJEPQ""},
                dataType: 'json',
                timeout: 4*1000,
                success: renderBuyItAgain,
                error: function (jqXHR, textStatus, errorThrown) {
                }
            });
        });
    });
})(window.$Nav);",,,,,,/[document]/html/body/div[3]/img[2]/div/div[2]/div[2]/div/script,https://web.archive.org/web/20240101052508/https://www.amazon.in/,20240101052508.html
